Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,44.9900016784668,45.52000045776367,44.2400016784668,45.43000030517578,39.74538040161133,1996300
2020-01-02,45.86000061035156,45.880001068115234,44.36000061035156,45.27000045776367,39.60539627075195,1852400
2020-01-03,46.25,46.689998626708984,45.08000183105469,45.849998474121094,40.112823486328125,1293400
2020-01-06,46.20000076293945,47.33000183105469,45.9900016784668,47.150001525878906,41.250152587890625,2035100
2020-01-07,46.880001068115234,46.880001068115234,45.529998779296875,46.540000915527344,40.71648406982422,1110800
2020-01-08,46.189998626708984,46.4900016784668,44.790000915527344,45.58000183105469,39.876609802246094,1944700
2020-01-09,45.439998626708984,46.40999984741211,44.72999954223633,46.099998474121094,40.33153533935547,1791100
2020-01-10,45.9900016784668,46.630001068115234,45.15999984741211,46.52000045776367,40.6989860534668,1325200
2020-01-13,46.2599983215332,46.59000015258789,45.689998626708984,46.25,40.462764739990234,1376500
2020-01-14,45.97999954223633,46.709999084472656,45.790000915527344,46.5099983215332,40.69023513793945,1805300
2020-01-15,45.900001525878906,46.54999923706055,45.59000015258789,46.060001373291016,40.29654312133789,1237200
2020-01-16,46.470001220703125,46.779998779296875,45.130001068115234,45.25,39.58789825439453,1665000
2020-01-17,45.400001525878906,45.790000915527344,45.08000183105469,45.130001068115234,39.482913970947266,1200700
2020-01-21,44.720001220703125,45.02000045776367,43.91999816894531,43.970001220703125,38.46806335449219,1937600
2020-01-22,43.72999954223633,43.84000015258789,42.83000183105469,42.959999084472656,37.584449768066406,1776700
2020-01-23,42.11000061035156,42.90999984741211,41.599998474121094,42.68000030517578,37.3394889831543,2054900
2020-01-24,42.380001068115234,42.599998474121094,41.939998626708984,42.22999954223633,36.9457893371582,1568000
2020-01-27,41.22999954223633,41.45000076293945,40.27000045776367,40.40999984741211,35.3535270690918,2053600
2020-01-28,40.849998474121094,41.34000015258789,40.40999984741211,40.63999938964844,35.55474853515625,2067600
2020-01-29,41.09000015258789,41.349998474121094,39.560001373291016,39.599998474121094,34.64487838745117,1762500
2020-01-30,39.04999923706055,40.61000061035156,39.0,40.56999969482422,35.493507385253906,2189900
2020-01-31,40.400001525878906,40.939998626708984,39.279998779296875,40.54999923706055,35.47600555419922,17800700
2020-02-03,40.36000061035156,40.91999816894531,40.04999923706055,40.75,35.650978088378906,3396400
2020-02-04,42.459999084472656,43.779998779296875,41.400001525878906,41.66999816894531,36.45586395263672,2633200
2020-02-05,42.43000030517578,44.400001525878906,42.43000030517578,43.849998474121094,38.36308288574219,1744900
2020-02-06,43.95000076293945,44.27000045776367,42.970001220703125,43.79999923706055,38.3193359375,2177300
2020-02-07,41.52000045776367,42.849998474121094,40.95000076293945,42.650001525878906,37.92805480957031,2166800
2020-02-10,42.29999923706055,43.75,41.869998931884766,43.56999969482422,38.74618911743164,1453100
2020-02-11,44.34000015258789,44.400001525878906,43.720001220703125,44.08000183105469,39.19973373413086,1179000
