Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,20.209999084472656,20.350000381469727,20.149999618530273,20.239999771118164,18.53948402404785,6166800
2020-01-02,20.360000610351562,20.3700008392334,20.010000228881836,20.260000228881836,18.557804107666016,11104200
2020-01-03,19.920000076293945,20.030000686645508,19.770000457763672,19.90999984741211,18.237211227416992,6898800
2020-01-06,19.6200008392334,19.68000030517578,19.469999313354492,19.610000610351562,17.96241569519043,9225600
2020-01-07,19.579999923706055,19.639999389648438,19.360000610351562,19.459999084472656,17.82501792907715,8343900
2020-01-08,19.479999542236328,19.770000457763672,19.440000534057617,19.649999618530273,17.999053955078125,10701700
2020-01-09,19.790000915527344,19.81999969482422,19.579999923706055,19.690000534057617,18.03569221496582,7836700
2020-01-10,19.690000534057617,19.709999084472656,19.389999389648438,19.450000762939453,17.81585693359375,6898600
2020-01-13,19.489999771118164,19.520000457763672,19.329999923706055,19.479999542236328,17.84333610534668,8704500
2020-01-14,19.5,19.68000030517578,19.420000076293945,19.5,17.861656188964844,10120300
2020-01-15,19.309999465942383,19.329999923706055,19.06999969482422,19.170000076293945,17.55938148498535,11296900
2020-01-16,19.309999465942383,19.469999313354492,19.219999313354492,19.40999984741211,17.779218673706055,7813900
2020-01-17,19.540000915527344,19.600000381469727,19.420000076293945,19.59000015258789,17.944095611572266,9686800
2020-01-21,19.479999542236328,19.670000076293945,19.3700008392334,19.5,17.861656188964844,11608300
2020-01-22,19.56999969482422,19.649999618530273,19.459999084472656,19.6200008392334,17.971574783325195,12092800
2020-01-23,19.760000228881836,20.06999969482422,19.3799991607666,19.829999923706055,18.163930892944336,14745300
2020-01-24,19.940000534057617,19.950000762939453,19.1299991607666,19.290000915527344,17.669301986694336,9356400
2020-01-27,18.829999923706055,19.010000228881836,18.709999084472656,18.84000015258789,17.25710678100586,10412200
2020-01-28,18.969999313354492,19.239999771118164,18.8799991607666,19.09000015258789,17.48610496520996,8932100
2020-01-29,19.110000610351562,19.280000686645508,18.8799991607666,18.8799991607666,17.293745040893555,8441600
2020-01-30,18.670000076293945,19.09000015258789,18.56999969482422,19.079999923706055,17.476943969726562,9626700
2020-01-31,18.829999923706055,18.899999618530273,18.6299991607666,18.709999084472656,17.13802719116211,16521800
2020-02-03,18.889999389648438,19.139999389648438,18.8799991607666,18.979999542236328,17.385345458984375,9474400
2020-02-04,19.34000015258789,19.530000686645508,19.309999465942383,19.350000381469727,17.724258422851562,10445900
2020-02-05,19.6299991607666,20.040000915527344,19.6299991607666,20.010000228881836,18.328807830810547,11465500
2020-02-06,20.15999984741211,20.239999771118164,19.600000381469727,19.610000610351562,17.96241569519043,9084700
2020-02-07,19.420000076293945,19.65999984741211,19.34000015258789,19.600000381469727,17.953256607055664,8710700
2020-02-10,19.5,19.649999618530273,19.479999542236328,19.520000457763672,17.879976272583008,8029300
2020-02-11,19.6299991607666,19.829999923706055,19.540000915527344,19.700000762939453,18.04485321044922,6421600
2020-02-12,19.81999969482422,19.989999771118164,19.670000076293945,19.709999084472656,18.054012298583984,5983000
2020-02-13,19.610000610351562,19.729999542236328,19.5,19.719999313354492,18.063173294067383,7548600
2020-02-14,19.700000762939453,19.790000915527344,19.59000015258789,19.729999542236328,18.07233238220215,6350500
2020-02-18,19.65999984741211,19.729999542236328,19.280000686645508,19.559999465942383,17.916614532470703,7611200
2020-02-19,19.6299991607666,19.829999923706055,19.549999237060547,19.729999542236328,18.07233238220215,6923000
2020-02-20,19.65999984741211,20.1200008392334,19.65999984741211,20.020000457763672,18.337966918945312,8423800
2020-02-21,19.8799991607666,19.950000762939453,19.5,19.670000076293945,18.017375946044922,8108000
2020-02-24,19.0,19.1200008392334,18.84000015258789,18.979999542236328,17.385345458984375,7456100
2020-02-25,19.020000457763672,19.049999237060547,17.959999084472656,18.040000915527344,16.524322509765625,10468800
2020-02-26,18.200000762939453,18.309999465942383,17.65999984741211,17.670000076293945,16.185407638549805,10241800
2020-02-27,17.229999542236328,17.540000915527344,16.700000762939453,16.709999084472656,15.306066513061523,13973800
2020-02-28,16.100000381469727,16.459999084472656,15.84000015258789,16.350000381469727,14.976311683654785,21650200
2020-03-02,16.209999084472656,16.979999542236328,15.880000114440918,16.969999313354492,15.72211742401123,13350600
2020-03-03,16.860000610351562,17.329999923706055,15.9399995803833,16.209999084472656,15.0180025100708,22824300
2020-03-04,16.3700008392334,16.700000762939453,15.9399995803833,16.690000534057617,15.4627046585083,13860900
2020-03-05,16.030000686645508,16.200000762939453,15.779999732971191,15.979999542236328,14.804916381835938,15279300
2020-03-06,15.079999923706055,15.619999885559082,14.680000305175781,14.869999885559082,13.77653980255127,23797200
2020-03-09,13.329999923706055,13.40999984741211,12.149999618530273,12.15999984741211,11.265817642211914,15961300
2020-03-10,12.859999656677246,13.5,12.069999694824219,13.369999885559082,12.386841773986816,17303800
2020-03-11,12.880000114440918,13.010000228881836,12.09000015258789,12.25,11.349201202392578,29399900
2020-03-12,11.180000305175781,12.100000381469727,10.529999732971191,10.869999885559082,10.070677757263184,20950900
2020-03-13,11.930000305175781,12.739999771118164,11.34000015258789,12.729999542236328,11.793902397155762,17318400
2020-03-16,10.0,11.369999885559082,9.989999771118164,9.989999771118164,9.255388259887695,17925300
2020-03-17,10.279999732971191,10.329999923706055,9.319999694824219,10.239999771118164,9.487005233764648,20549200
2020-03-18,9.600000381469727,9.75,7.940000057220459,8.15999984741211,7.559957027435303,17912800
2020-03-19,7.960000038146973,9.779999732971191,7.449999809265137,9.350000381469727,8.662450790405273,13965800
2020-03-20,9.5,9.859999656677246,8.5,9.1899995803833,8.514216423034668,23725300
2020-03-23,9.050000190734863,9.270000457763672,8.319999694824219,8.5600004196167,7.930543422698975,16697600
2020-03-24,9.319999694824219,9.970000267028809,9.239999771118164,9.770000457763672,9.051567077636719,15626800
2020-03-25,10.020000457763672,10.430000305175781,9.609999656677246,9.819999694824219,9.09788990020752,20647100
2020-03-26,9.970000267028809,11.59000015258789,9.649999618530273,11.460000038146973,10.617293357849121,22494500
2020-03-27,10.720000267028809,11.6899995803833,10.699999809265137,11.199999809265137,10.376412391662598,20794800
2020-03-30,11.039999961853027,11.239999771118164,10.380000114440918,10.789999961853027,9.996561050415039,15175400
2020-03-31,10.680000305175781,10.859999656677246,10.119999885559082,10.369999885559082,9.607443809509277,15997000
2020-04-01,9.630000114440918,9.720000267028809,9.350000381469727,9.449999809265137,8.755096435546875,14533700
2020-04-02,9.40999984741211,10.020000457763672,9.149999618530273,9.479999542236328,8.782890319824219,14255200
2020-04-03,9.399999618530273,9.680000305175781,8.960000038146973,9.069999694824219,8.403039932250977,11898600
2020-04-06,9.800000190734863,10.09000015258789,9.5,9.949999809265137,9.218330383300781,13435800
2020-04-07,10.8100004196167,11.039999961853027,10.3100004196167,10.449999809265137,9.681562423706055,19699300
2020-04-08,10.6899995803833,11.460000038146973,10.569999694824219,11.329999923706055,10.49685287475586,13998100
2020-04-09,11.949999809265137,12.369999885559082,11.710000038146973,12.010000228881836,11.126848220825195,20269900
2020-04-13,12.0600004196167,12.09000015258789,11.359999656677246,11.5600004196167,10.709938049316406,9937500
2020-04-14,11.8100004196167,11.899999618530273,10.899999618530273,11.140000343322754,10.32082462310791,11881600
2020-04-15,10.390000343322754,10.640000343322754,10.25,10.3100004196167,9.551856994628906,13975700
2020-04-16,10.350000381469727,10.399999618530273,9.59000015258789,9.739999771118164,9.023771286010742,15631500
2020-04-17,10.270000457763672,10.920000076293945,10.229999542236328,10.8100004196167,10.015089988708496,20448200
2020-04-20,10.359999656677246,11.369999885559082,10.279999732971191,10.930000305175781,10.126266479492188,15870100
2020-04-21,10.380000114440918,10.84000015258789,10.300000190734863,10.319999694824219,9.561121940612793,16088800
2020-04-22,10.609999656677246,10.770000457763672,10.1899995803833,10.229999542236328,9.477741241455078,14957800
2020-04-23,10.350000381469727,10.739999771118164,10.239999771118164,10.630000114440918,9.848325729370117,15754700
2020-04-24,10.779999732971191,11.0600004196167,10.65999984741211,10.899999618530273,10.098471641540527,12073100
2020-04-27,10.989999771118164,11.680000305175781,10.989999771118164,11.609999656677246,10.75626277923584,13598800
