Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,26.510000228881836,27.0,26.420000076293945,26.969999313354492,26.26168441772461,2586200
2020-01-02,27.15999984741211,27.31999969482422,26.579999923706055,26.93000030517578,26.222736358642578,3823600
2020-01-03,26.510000228881836,26.93000030517578,26.43000030517578,26.920000076293945,26.212997436523438,3511200
2020-01-06,26.670000076293945,27.299999237060547,26.600000381469727,27.260000228881836,26.544069290161133,4040500
2020-01-07,27.299999237060547,27.809999465942383,27.079999923706055,27.520000457763672,26.7972412109375,2752900
2020-01-08,27.68000030517578,27.959999084472656,27.260000228881836,27.700000762939453,26.97251319885254,3624100
2020-01-09,27.770000457763672,27.770000457763672,26.93000030517578,27.3799991607666,26.66091537475586,2983500
2020-01-10,27.290000915527344,27.6200008392334,27.170000076293945,27.43000030517578,26.709604263305664,2324100
2020-01-13,27.559999465942383,28.200000762939453,27.420000076293945,28.100000381469727,27.362009048461914,2693900
2020-01-14,28.260000228881836,28.790000915527344,28.1200008392334,28.6299991607666,27.878089904785156,4262200
2020-01-15,28.549999237060547,28.780000686645508,28.280000686645508,28.559999465942383,27.809925079345703,3603600
2020-01-16,28.8799991607666,29.190000534057617,28.690000534057617,28.850000381469727,28.09231185913086,2607400
2020-01-17,28.889999389648438,28.989999771118164,28.6299991607666,28.889999389648438,28.13125991821289,2475900
2020-01-21,28.75,28.75,28.200000762939453,28.360000610351562,27.61518096923828,3559000
2020-01-22,28.260000228881836,28.420000076293945,27.600000381469727,27.649999618530273,26.923824310302734,3386000
2020-01-23,27.43000030517578,28.030000686645508,27.020000457763672,27.940000534057617,27.206209182739258,2696100
2020-01-24,27.969999313354492,27.969999313354492,27.06999969482422,27.290000915527344,26.57328224182129,3258800
2020-01-27,26.479999542236328,26.809999465942383,26.15999984741211,26.239999771118164,25.550857543945312,3976200
2020-01-28,26.549999237060547,26.670000076293945,25.969999313354492,26.399999618530273,25.706653594970703,3629500
2020-01-29,26.579999923706055,26.940000534057617,26.530000686645508,26.760000228881836,26.057201385498047,3691500
2020-01-30,26.399999618530273,26.739999771118164,26.209999084472656,26.639999389648438,25.940351486206055,4661200
2020-01-31,26.56999969482422,26.56999969482422,25.56999969482422,25.770000457763672,25.093202590942383,4950200
2020-02-03,25.93000030517578,26.420000076293945,25.81999969482422,26.030000686645508,25.34637451171875,5261500
2020-02-04,26.770000457763672,27.5,26.6200008392334,27.200000762939453,26.485645294189453,4588300
2020-02-05,27.56999969482422,28.459999084472656,27.540000915527344,28.389999389648438,27.644390106201172,4885800
2020-02-06,29.850000381469727,30.399999618530273,28.979999542236328,29.0,28.238370895385742,8871700
2020-02-07,27.950000762939453,28.40999984741211,27.530000686645508,27.969999313354492,27.235422134399414,6067800
2020-02-10,27.860000610351562,28.510000228881836,27.729999542236328,28.510000228881836,27.761240005493164,3914500
2020-02-11,28.8700008392334,28.940000534057617,28.510000228881836,28.579999923706055,27.829402923583984,3518400
2020-02-12,28.850000381469727,29.489999771118164,28.700000762939453,29.469999313354492,28.696025848388672,3721100
